AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,NVALMCH,VALMCH,NTOTTRC,TOTTRC,T2WHTR,T4WHTR,TVALTRC,NTTRCU20,TTRCU20,TRCU202,TRCU204,VTRCU20,NTTRC20,TTRC20,TRC202,TRC204,VTRC20,NTTRC40,TTRC40,TRC402,TRC404,VTRC40,NTTRC100,TTRC100,TRC1002,TRC1004,VTRC100,NTTRC149,TTRC149,TRC1492,TRC1494,VTRC149,NTOTTRK,TOTTRK,TVALTRK,NPICKUP,PICKUP,VPICKUP,NOTHTRK,OTHTRK,VOTHTRK,NAUTMBL,AUTMBL,VALATO,NSWTHER,SWTHER,VSWTHER,NMOWERS,MOWERS,VMOWER,NTOTCOMB,TOTCOMB,TVALCMB,NSPCOMB,SPCOMB,VSPCOMB,NPTCOMB,PTCOMB,VPTCOMB,NTOTBAL,TOTBAL,TVALBAL,NBALSML,BALSML,VBALSML,NBALLRG,BALLRG,VBALLRG,NHARVST,HARVST,VHARVST,NVCULTSD,VCULTSD,NVALOEQ,VALOEQ,NCOMPNY,NTOTFCAP,TOTFCAP,NVALMCH,VALMCH,NVALLVSK,VALLVSK,NVALULB,VALULB,NVLBOWN,VLBOWN,NVLBRNT,VLBRNT,FCAPDST,FCAPDST_1,FCAPDST_2,FCAPDST_3,FCAPDST_4,FCAPDST_5,FCAPDST_6,FCAPDST_7,FCAPDST_8
350137004,35,1,37,4,3537004,- Mersea,496,486,"38,706,399",462,"1,556","1,402",154,"12,662,403",245,331,293,38,"1,019,345",264,422,404,18,"1,401,250",330,582,533,49,"4,953,615",127,173,147,26,"3,318,373",35,48,25,23,"1,969,820",424,670,"5,142,524",394,504,"3,464,231",117,166,"1,678,293",309,375,"3,225,798",0,0,0,36,41,"71,038",132,145,"2,723,139",126,138,"2,666,589",7,7,"56,550",28,29,"39,860",27,x,x,1,x,x,8,9,"45,411",261,"4,327,358",378,"10,468,868",76,496,"264,316,319",486,"38,706,399",78,"1,713,373",496,"223,896,547",475,"175,447,724",164,"48,448,823",496,17,23,111,141,49,83,39,33
350137009,35,1,37,9,3537009,- Gosfield South,236,235,"16,161,563",224,737,663,74,"4,507,135",115,175,157,18,"341,550",131,220,198,22,"734,625",144,261,244,17,"1,974,496",46,64,54,10,"1,002,373",15,17,10,7,"454,091",199,299,"2,042,969",175,221,"1,371,223",60,78,"671,746",120,156,"1,246,739",1,x,x,31,39,"58,935",47,53,"923,273",42,47,"909,500",6,6,"13,773",16,16,"28,871",15,x,x,1,x,x,2,x,x,125,"1,017,901",164,"6,300,740",35,236,"106,245,569",235,"16,161,563",31,"454,306",236,"89,629,700",224,"74,835,983",61,"14,793,717",236,3,16,61,74,26,31,14,11
350137014,35,1,37,14,3537014,- Gosfield North,187,185,"11,822,367",176,558,522,36,"4,281,604",73,93,90,3,"223,202",87,134,123,11,"349,250",133,223,212,11,"1,694,205",66,93,85,8,"1,639,947",12,15,12,3,"375,000",130,170,"1,092,597",125,139,"885,047",23,31,"207,550",127,156,"1,197,134",2,x,x,17,17,x,74,83,"1,529,680",72,x,x,2,x,x,30,30,"59,678",29,x,x,1,x,x,10,11,"61,764",118,"1,530,529",135,"2,013,889",16,187,"80,950,217",185,"11,822,367",41,"1,047,933",187,"68,079,917",182,"43,657,150",70,"24,422,767",187,6,9,49,58,25,24,11,5
350137018,35,1,37,18,3537018,- Colchester North,146,141,"9,777,133",132,438,409,29,"3,730,599",63,72,70,2,"114,772",55,75,73,2,"207,700",108,204,199,5,"1,545,766",54,66,53,13,"1,403,361",18,21,14,7,"459,000",115,145,"952,146",109,120,"794,757",23,25,"157,389",77,84,"708,905",3,3,x,27,27,"65,100",64,65,"1,337,350",61,62,"1,336,000",3,3,"1,350",39,41,"132,200",39,x,x,1,x,x,7,9,x,96,"1,476,200",102,"1,333,132",19,146,"78,163,527",141,"9,777,133",56,"1,047,347",146,"67,339,047",133,"34,239,600",69,"33,099,447",146,4,9,22,45,24,32,5,5
350137021,35,1,37,21,3537021,- Colchester South,196,196,"15,781,765",188,665,622,43,"4,835,407",83,116,106,10,"224,300",108,175,170,5,"407,444",141,257,250,7,"2,019,000",59,94,82,12,"1,407,663",15,23,14,9,"777,000",157,265,"1,465,832",144,191,"1,043,384",47,74,"422,448",112,133,"1,167,913",5,5,"8,600",30,35,"55,572",63,67,"1,398,389",63,67,"1,398,389",0,0,0,25,28,"49,531",23,x,x,2,x,x,8,8,"22,955",114,"2,097,800",154,"4,679,766",21,196,"116,636,488",196,"15,781,765",50,"677,198",196,"100,177,525",183,"57,091,604",78,"43,085,921",196,3,12,55,59,17,27,8,15
350137026,35,1,37,26,3537026,- Malden,102,98,"7,892,047",96,351,337,14,"2,585,037",42,61,59,2,"114,461",45,77,76,1,"171,253",85,152,148,4,"1,180,990",35,50,46,4,"896,333",8,11,8,3,"222,000",78,120,"787,988",76,91,"603,286",22,29,"184,702",64,77,"614,283",1,x,x,12,12,"31,211",52,60,"1,114,907",51,x,x,1,x,x,20,21,"36,750",20,21,"36,750",0,0,0,4,4,x,68,"1,055,779",78,"1,638,771",4,102,"51,305,440",98,"7,892,047",27,"1,123,703",102,"42,289,690",97,"25,500,700",38,"16,788,990",102,3,10,20,26,11,21,4,7
350137031,35,1,37,31,3537031,- Anderdon,105,101,"7,645,707",96,301,280,21,"2,530,700",42,61,57,4,"133,500",43,61,60,1,"204,600",65,124,119,5,"886,100",31,41,37,4,"838,500",11,14,7,7,"468,000",74,113,"862,300",69,94,"705,800",15,19,"156,500",62,71,"590,100",2,x,x,13,18,"80,050",35,39,"1,132,000",35,x,x,2,x,x,13,16,x,13,x,"28,100",1,x,x,0,0,0,66,"1,180,834",69,"1,230,623",16,105,"43,289,428",101,"7,645,707",26,"1,175,341",105,"34,468,380",102,"26,896,880",41,"7,571,500",105,4,3,21,34,19,15,5,4
350137034,35,1,37,34,3537034,- Sandwich West,56,54,x,52,145,132,13,"1,531,250",19,x,x,x,x,23,33,30,3,"139,900",39,62,59,3,"675,650",13,21,16,5,"499,600",4,x,x,x,x,36,55,"340,150",32,36,"257,150",8,19,"83,000",23,25,"221,800",0,0,0,6,7,"11,500",13,13,"362,000",11,x,x,2,x,x,4,5,"18,000",4,5,"18,000",0,0,0,1,x,x,33,"321,400",41,x,4,56,"25,887,622",54,x,14,x,56,"22,305,200",53,"12,907,000",25,"9,398,200",56,2,4,14,13,9,9,2,3
350137046,35,1,37,46,3537046,- Sandwich South,102,100,"8,357,915",91,264,224,40,"3,246,873",36,44,42,2,"109,200",36,42,38,4,"148,452",69,107,99,8,"819,130",38,54,41,13,"1,266,227",13,17,4,13,"903,864",71,98,"744,189",63,72,"561,232",18,26,"182,957",50,55,"474,132",2,x,x,14,15,"38,095",32,34,"1,202,829",31,x,x,1,x,x,19,20,"69,473",18,x,x,2,x,x,6,7,x,59,"1,035,099",78,"1,514,961",8,102,"60,925,785",100,"8,357,915",25,"1,568,804",102,"50,999,066",97,"32,807,500",46,"18,191,566",102,3,7,19,24,10,21,12,6
350137051,35,1,37,51,3537051,- Maidstone,169,165,"13,698,822",155,519,472,47,"5,049,581",70,81,80,1,"183,050",67,96,91,5,"279,400",124,216,203,13,"1,753,000",68,90,80,10,"1,617,289",26,36,18,18,"1,216,842",121,166,"1,143,152",116,131,"839,049",29,35,"304,103",96,108,"911,022",2,x,x,24,24,x,70,77,"2,038,579",70,77,"2,038,579",0,0,0,38,41,"137,633",37,38,"119,733",3,3,"17,900",13,14,"87,700",112,"2,225,116",119,"2,034,022",25,169,"112,534,837",165,"13,698,822",51,"1,295,796",169,"97,540,219",165,"51,411,750",74,"46,128,469",169,2,5,39,45,25,30,9,14
350137058,35,1,37,58,3537058,- Rochester,151,149,"13,382,152",135,463,435,28,"4,856,054",61,74,73,1,"164,649",72,92,87,5,"271,965",113,186,178,8,"1,650,940",67,90,86,4,"2,049,500",18,21,11,10,"719,000",117,152,"1,015,303",109,124,"833,803",24,28,"181,500",97,105,"930,733",2,x,x,9,9,"19,766",87,99,"2,228,187",87,x,x,2,x,x,16,18,"48,100",16,x,x,1,x,x,3,3,x,104,"2,300,150",108,"1,950,359",20,151,"74,825,753",149,"13,382,152",27,"679,701",151,"60,763,900",143,"37,989,050",73,"22,774,850",151,5,8,28,44,19,32,6,9
350137062,35,1,37,62,3537062,- Tilbury West,87,79,"10,789,013",77,269,253,16,"4,420,920",29,33,31,2,"68,244",28,44,43,1,"247,909",63,121,117,4,"1,327,095",45,59,55,4,"2,070,300",10,12,7,5,"707,372",71,89,"717,062",66,76,"667,463",13,13,"49,599",57,65,"813,942",0,0,0,9,9,"31,500",61,62,"2,349,266",59,x,x,2,x,x,14,x,"57,550",13,13,x,1,x,x,2,x,x,61,"1,364,317",57,x,6,87,"44,959,634",79,"10,789,013",17,"329,940",87,"33,840,681",83,"24,492,630",38,"9,348,051",87,1,4,10,20,18,22,10,2
350137066,35,1,37,66,3537066,- Tilbury North,160,154,"13,366,089",148,529,507,22,"4,817,550",71,81,80,1,"138,509",75,111,110,1,"248,573",129,222,217,5,"1,769,268",80,95,89,6,"1,925,500",14,20,11,9,"735,700",128,171,"1,248,536",126,142,"1,071,536",25,29,"177,000",101,106,"1,017,195",2,x,x,9,9,"9,800",98,104,"1,752,470",98,x,x,1,x,x,5,5,"14,100",5,5,"14,100",0,0,0,1,x,x,118,"1,878,200",127,"2,624,938",14,160,"62,356,289",154,"13,366,089",18,"71,864",160,"48,918,336",152,"35,491,480",63,"13,426,856",160,3,15,34,52,18,30,3,5
350138000,35,1,38,0,3538000,- Lambton County,"2,682","2,641","202,128,806","2,489","8,195","7,588",607,"73,533,777","1,297","1,548","1,511",37,"3,043,369","1,020","1,390","1,362",28,"3,350,058","2,078","3,667","3,460",207,"29,987,103",990,"1,155","1,007",148,"21,921,984",358,435,248,187,"15,231,263","2,200","3,013","18,967,911","2,115","2,429","15,444,963",449,584,"3,522,948","1,858","2,164","16,166,739",177,181,"638,313",429,450,"1,103,690","1,246","1,341","30,259,415","1,226","1,291","30,132,977",48,50,"126,438",753,822,"1,753,507",711,733,"1,093,405",89,89,"660,102",363,418,"1,689,139","1,831","26,341,793","2,013","31,674,522",344,"2,682","1,274,579,383","2,641","202,128,806","1,373","64,666,231","2,682","1,007,784,346","2,569","750,984,456","1,005","256,799,890","2,682",45,124,570,775,369,542,152,105
350138001,35,1,38,1,3538001,- Sombra,318,312,"19,708,841",293,909,845,64,"7,564,384",142,164,161,3,"277,575",127,173,169,4,"373,865",240,401,381,20,"3,136,935",94,114,102,12,"2,007,009",40,57,32,25,"1,769,000",252,352,"1,956,261",233,261,"1,517,092",69,91,"439,169",193,223,"1,677,995",14,14,"58,700",51,56,"94,000",146,171,"2,927,060",144,162,"2,921,610",8,9,"5,450",78,92,"171,554",73,79,"101,004",13,13,"70,550",41,46,"99,200",199,"2,411,301",213,"2,748,386",38,318,"126,249,396",312,"19,708,841",124,"4,584,975",318,"101,955,580",300,"66,359,680",118,"35,595,900",318,4,23,97,94,33,42,14,11
350138006,35,1,38,6,3538006,- Dawn,232,230,"14,973,513",215,719,679,40,"5,482,640",115,140,135,5,"281,914",93,126,124,2,"258,788",174,310,299,11,"2,025,712",96,109,97,12,"1,850,226",28,34,24,10,"1,066,000",189,243,"1,386,682",187,209,"1,210,582",29,34,"176,100",165,187,"1,503,060",22,23,"45,016",33,35,"69,495",108,118,"2,167,586",108,111,x,6,7,x,79,85,"154,945",77,80,"128,445",5,5,"26,500",35,44,"91,148",158,"2,099,649",169,"1,973,292",22,232,"83,380,389",230,"14,973,513",121,"4,160,976",232,"64,245,900",224,"48,810,050",90,"15,435,850",232,5,19,64,59,30,48,4,3
350138009,35,1,38,9,3538009,- Euphemia,119,117,"11,322,701",113,432,413,19,"3,927,605",51,61,61,0,"112,987",60,91,90,1,"212,214",84,173,170,3,"1,086,009",63,78,76,2,"1,325,395",22,29,16,13,"1,191,000",109,190,"1,006,054",108,141,"800,456",30,49,"205,598",84,103,"610,700",4,4,"12,000",22,25,"43,600",63,68,"1,704,591",62,x,x,1,x,x,34,35,"107,321",28,28,"42,671",7,7,"64,650",13,14,"87,000",94,"1,602,877",95,"2,220,953",22,119,"68,303,926",117,"11,322,701",61,"2,730,048",119,"54,251,177",113,"34,252,700",54,"19,998,477",119,3,4,19,28,20,28,10,7
350138012,35,1,38,12,3538012,- Brooke,290,283,"27,015,442",265,879,811,68,"9,782,433",137,160,157,3,"338,948",106,123,121,2,"388,831",227,377,359,18,"3,373,980",121,138,124,14,"2,892,539",70,81,50,31,"2,788,135",238,339,"2,382,865",235,275,"1,988,667",44,64,"394,198",220,261,"2,139,208",19,19,"63,858",32,32,"116,986",154,162,"4,482,588",154,x,x,1,x,x,65,73,"174,948",63,66,"113,336",7,7,"61,612",34,36,"244,525",203,"3,925,655",219,"3,702,376",40,290,"157,027,834",283,"27,015,442",151,"7,896,262",290,"122,116,130",276,"90,931,860",118,"31,184,270",290,5,8,53,69,46,74,21,14
350138016,35,1,38,16,3538016,- Enniskillen,351,348,"23,619,619",329,"1,063",999,64,"9,181,569",168,204,197,7,"375,674",139,186,183,3,"393,685",279,484,460,24,"3,887,043",124,139,130,9,"2,628,776",39,50,29,21,"1,896,391",289,347,"2,256,052",281,305,"2,054,384",38,42,"201,668",240,278,"1,966,858",27,27,"123,508",63,65,"122,352",177,189,"3,544,895",175,184,"3,537,359",5,5,"7,536",110,118,"183,447",109,112,"119,447",6,6,"64,000",44,53,"166,602",239,"2,972,451",261,"3,101,885",38,351,"143,339,523",348,"23,619,619",176,"6,133,204",351,"113,586,700",345,"91,832,900",103,"21,753,800",351,4,14,83,122,50,54,14,10
350138023,35,1,38,23,3538023,- Moore,281,277,"20,195,295",263,872,811,61,"7,343,857",141,164,161,3,"358,805",114,164,162,2,"407,683",218,397,376,21,"3,246,986",92,113,99,14,"2,204,383",29,34,13,21,"1,126,000",229,317,"2,164,132",223,257,"1,787,232",44,60,"376,900",174,205,"1,713,356",28,29,"86,200",51,54,"145,450",132,144,"3,042,793",131,140,"3,039,693",4,4,"3,100",99,109,"299,272",91,94,"155,972",15,15,"143,300",46,51,"107,175",189,"2,756,200",218,"2,536,860",34,281,"116,603,256",277,"20,195,295",135,"4,402,537",281,"92,005,424",267,"71,832,813",105,"20,172,611",281,4,9,64,93,40,53,11,7
350138030,35,1,38,30,3538030,- Sarnia-Clearwater,151,147,"10,159,831",135,416,388,28,"3,621,211",61,75,71,4,"206,210",60,75,75,0,"155,567",108,194,189,5,"1,600,259",46,54,43,11,"1,120,000",13,18,10,8,"539,175",114,159,"1,061,535",106,124,"746,451",25,35,"315,084",86,100,"778,105",4,4,"10,500",28,29,"79,204",58,64,"1,191,850",57,x,x,2,x,x,33,34,"64,957",31,31,"51,757",3,3,"13,200",18,20,"67,307",98,"1,508,899",113,"1,776,263",21,151,"83,914,625",147,"10,159,831",65,"2,719,103",151,"71,035,691",141,"48,382,500",58,"22,653,191",151,1,9,28,40,21,34,8,10
350138034,35,1,38,34,3538034,- Plympton,379,374,"28,835,915",352,"1,101","1,016",85,"10,206,956",192,225,220,5,"431,645",121,162,157,5,"391,261",307,523,482,41,"4,775,806",137,148,127,21,"2,994,186",36,43,30,13,"1,614,058",305,406,"2,489,188",291,333,"2,085,792",61,73,"403,396",273,312,"2,329,058",25,25,"94,362",65,67,"166,511",164,172,"4,474,899",159,163,"4,468,199",9,9,"6,700",98,105,"262,065",89,90,"158,275",15,15,"103,790",52,63,"242,867",272,"3,741,699",288,"4,828,310",53,379,"200,935,597",374,"28,835,915",210,"12,443,154",379,"159,656,528",367,"116,596,087",127,"43,060,441",379,10,11,68,114,49,84,28,15
350138041,35,1,38,41,3538041,- Warwick,288,285,"22,426,321",272,868,793,75,"8,056,654",143,167,165,2,"302,611",87,122,116,6,"322,850",232,398,374,24,"3,294,535",119,143,120,23,"2,697,854",35,38,18,20,"1,438,804",244,343,"2,172,181",229,266,"1,673,538",65,77,"498,643",226,257,"1,836,041",18,19,"85,469",46,47,"122,575",137,140,"3,191,735",134,136,"3,184,235",4,4,"7,500",85,91,"161,291",84,86,"132,291",5,5,"29,000",40,44,"316,045",197,"2,642,040",226,"3,842,290",35,288,"148,384,477",285,"22,426,321",183,"11,449,923",288,"114,508,233",276,"92,766,958",112,"21,741,275",288,0,16,51,89,37,61,19,15
350138046,35,1,38,46,3538046,- Bosanquet,273,268,"23,871,328",252,936,833,103,"8,366,468",147,188,183,5,"357,000",113,168,165,3,"445,314",209,410,370,40,"3,559,838",98,119,89,30,"2,201,616",46,51,26,25,"1,802,700",231,317,"2,092,961",222,258,"1,580,769",44,59,"512,192",197,238,"1,612,358",16,17,"58,700",38,40,"143,517",107,113,"3,531,418",102,105,"3,506,692",8,8,"24,726",72,80,"173,707",66,67,"90,207",13,13,"83,500",40,47,"267,270",182,"2,681,022",211,"4,943,907",41,273,"146,440,360",268,"23,871,328",147,"8,146,049",273,"114,422,983",260,"89,218,908",120,"25,204,075",273,9,11,43,67,43,64,23,13
350139000,35,1,39,0,3539000,- Middlesex County,"3,162","3,091","231,244,419","2,825","8,877","8,058",819,"78,849,352","1,424","1,724","1,657",67,"3,740,803","1,078","1,517","1,451",66,"4,564,416","2,259","4,070","3,748",322,"34,923,266","1,001","1,218","1,027",191,"24,102,453",273,348,175,173,"11,518,414","2,472","3,834","25,786,289","2,368","2,892","18,299,025",623,942,"7,487,264","2,043","2,437","17,928,916",229,233,"907,115",758,800,"2,746,103",937,"1,045","29,220,650",881,947,"28,634,325",86,98,"586,325","1,094","1,233","3,811,148","1,031","1,075","2,472,638",153,158,"1,338,510",580,660,"3,087,137","1,953","24,176,643","2,408","44,731,066",441,"3,162","1,850,051,205","3,091","231,244,419","2,042","104,048,657","3,162","1,514,758,129","2,964","1,140,075,329","1,166","374,682,800","3,162",56,105,474,919,479,689,228,212
350139001,35,1,39,1,3539001,- Mosa,153,151,"10,847,763",139,438,403,35,"3,710,984",65,83,82,1,"158,501",51,70,68,2,"190,115",115,191,179,12,"1,402,570",48,67,60,7,"1,046,573",21,27,14,13,"913,225",136,208,"1,326,789",133,164,"1,036,325",31,44,"290,464",105,119,"775,952",9,10,"44,058",17,17,"52,688",49,53,"1,499,913",47,x,x,2,x,x,37,42,"106,724",36,37,"72,212",5,5,"34,512",20,22,"80,512",99,"1,164,780",119,"2,085,363",14,153,"70,682,350",151,"10,847,763",80,"2,993,144",153,"56,841,443",143,"43,565,968",62,"13,275,475",153,4,10,28,44,26,28,7,6
350139006,35,1,39,6,3539006,- Ekfrid,224,218,"13,795,799",201,581,535,46,"4,844,839",81,91,90,1,"157,905",74,93,91,2,"276,806",166,274,257,17,"2,015,504",81,99,86,13,"1,752,027",19,24,11,13,"642,597",180,245,"1,630,770",175,195,"1,242,417",31,50,"388,353",150,171,"1,098,736",12,12,"64,400",37,39,"118,109",68,71,"1,537,968",65,67,"1,534,568",4,4,"3,400",73,80,"177,065",69,72,"121,065",8,8,"56,000",38,41,"153,757",136,"1,518,350",170,"2,651,805",25,224,"94,161,291",218,"13,795,799",156,"6,433,725",224,"73,931,767",213,"54,765,573",74,"19,166,194",224,2,15,53,66,32,39,7,10
350139011,35,1,39,11,3539011,- Metcalfe,128,121,"8,627,221",113,308,285,23,"3,064,953",40,43,43,0,"96,000",39,51,50,1,"86,979",84,143,135,8,"1,178,400",39,45,38,7,"856,264",21,26,19,7,"847,310",98,140,"795,603",94,110,"641,210",28,30,"154,393",90,103,"716,074",2,x,x,27,28,"101,351",51,54,"1,507,650",48,50,x,3,4,x,40,41,"123,700",34,34,"51,300",7,7,"72,400",20,24,x,80,"1,153,065",93,"1,044,425",9,128,"63,243,576",121,"8,627,221",87,"4,454,805",128,"50,161,550",118,"37,784,750",56,"12,376,800",128,2,2,24,40,20,26,9,5
350139014,35,1,39,14,3539014,- Caradoc,339,330,"23,069,321",302,"1,011",955,56,"7,335,464",150,207,199,8,"449,204",145,265,254,11,"742,371",229,408,391,17,"3,255,290",81,95,85,10,"1,616,999",29,36,26,10,"1,271,600",260,460,"3,019,599",255,361,"2,290,233",66,99,"729,366",212,254,"1,993,695",9,10,"27,700",66,70,"186,469",71,79,"2,106,284",66,73,"2,101,150",6,6,"5,134",76,87,"294,286",69,71,"167,277",15,16,"127,009",25,33,"131,289",189,"2,227,123",257,"5,747,412",45,339,"181,907,252",330,"23,069,321",174,"7,615,748",339,"151,222,183",321,"120,394,243",105,"30,827,940",339,7,10,67,123,44,62,14,12
350139019,35,1,39,19,3539019,- Delaware,120,116,"6,515,847",103,273,251,22,"2,107,783",44,50,48,2,"85,250",43,52,49,3,"143,775",71,136,127,9,"1,014,258",25,32,27,5,"754,500",3,3,0,3,"110,000",79,136,"990,875",74,93,"594,250",24,43,"396,625",59,69,"554,800",8,8,x,24,25,"70,700",32,36,"641,300",31,33,x,3,3,x,37,43,"133,300",35,38,"87,700",5,5,"45,600",14,15,x,55,"784,950",87,"1,173,539",19,120,"67,654,963",116,"6,515,847",75,"3,403,521",120,"57,735,595",108,"39,888,704",32,"17,846,891",120,3,5,16,40,16,25,5,10
350139022,35,1,39,22,3539022,- Westminster,213,211,"13,888,913",196,559,518,41,"4,816,027",111,135,130,5,"358,766",60,84,83,1,"261,108",145,247,230,17,"2,193,984",62,73,65,8,"1,416,169",19,20,10,10,"586,000",166,257,"1,842,217",154,182,"1,207,250",53,75,"634,967",123,144,"1,151,341",12,12,"27,648",60,64,"228,312",58,63,"1,457,793",55,60,x,3,3,x,71,85,"317,256",67,69,"203,256",16,16,"114,000",33,36,"156,705",124,"1,382,187",163,"2,509,427",31,213,"179,809,849",211,"13,888,913",126,"5,514,670",213,"160,406,266",195,"111,214,055",84,"49,192,211",213,7,6,26,49,26,41,24,34
350139026,35,1,39,26,3539026,- North Dorchester,238,233,"17,029,399",203,656,576,80,"5,886,405",101,121,116,5,"299,150",60,99,90,9,"366,092",169,325,290,35,"2,690,788",60,76,61,15,"1,439,000",19,35,19,16,"1,091,375",177,306,"2,131,409",171,230,"1,484,018",39,76,"647,391",131,158,"1,191,586",7,x,"17,542",79,86,"292,400",50,63,"1,634,325",46,54,"1,597,425",5,9,"36,900",109,135,"485,020",106,115,"310,820",20,20,"174,200",57,66,"320,577",152,"1,491,492",190,"3,578,643",30,238,"144,655,893",233,"17,029,399",155,"8,905,769",238,"118,720,725",227,"99,474,925",76,"19,245,800",238,4,5,32,80,37,44,19,17
350139031,35,1,39,31,3539031,- West Nissouri,271,265,"20,337,072",243,789,707,82,"7,077,427",145,172,167,5,"391,038",88,125,120,5,"441,434",196,367,330,37,"3,344,267",86,106,84,22,"2,160,188",13,19,6,13,"740,500",215,304,"2,039,565",203,234,"1,504,531",53,70,"535,034",183,222,"1,612,902",46,46,"120,678",97,100,"371,978",84,96,"2,170,379",76,79,"2,038,329",13,17,"132,050",135,152,"520,507",127,128,"336,618",22,24,"183,889",75,82,"374,228",189,"2,092,448",200,"3,956,960",38,271,"151,273,651",265,"20,337,072",188,"9,502,940",271,"121,433,639",253,"95,566,359",107,"25,867,280",271,5,4,28,76,54,68,25,11
350139034,35,1,39,34,3539034,- London,356,346,"30,164,388",320,"1,084",979,105,"10,499,228",190,238,223,15,"658,011",142,189,178,11,"657,850",259,472,432,40,"4,754,991",124,152,126,26,"3,407,876",24,33,20,13,"1,020,500",271,443,"3,245,799",255,319,"2,101,800",84,124,"1,143,999",221,269,"2,062,969",25,26,"96,407",106,111,"430,474",120,131,"4,144,779",113,121,"4,060,679",10,10,"84,100",134,153,"569,469",126,133,"383,469",20,20,"186,000",80,87,"360,574",228,"3,201,962",284,"5,552,727",60,356,"276,081,170",346,"30,164,388",228,"12,318,586",356,"233,598,196",335,"171,947,360",137,"61,650,836",356,11,4,27,71,64,100,37,42
350139039,35,1,39,39,3539039,- Lobo,228,225,"12,512,333",203,562,502,60,"4,354,399",99,117,110,7,"218,327",94,122,114,8,"358,333",156,249,226,23,"1,979,509",52,64,49,15,"1,446,230",8,10,3,7,"352,000",164,239,"1,543,217",153,175,"1,101,467",42,64,"441,750",130,160,"1,226,705",8,8,"63,032",63,64,"195,958",56,61,"1,586,552",50,52,"1,526,852",8,9,"59,700",86,93,"191,919",82,88,"162,419",5,5,"29,500",32,36,"191,602",126,"1,187,976",173,"1,970,973",39,228,"124,644,529",225,"12,512,333",152,"5,472,496",228,"106,659,700",214,"80,409,000",78,"26,250,700",228,5,6,20,88,33,48,12,16
350139042,35,1,39,42,3539042,- East Williams,135,130,"12,396,923",121,388,355,33,"4,114,128",64,72,70,2,"168,944",40,55,52,3,"196,768",99,178,168,10,"1,577,493",50,61,54,7,"1,344,441",20,22,11,11,"826,482",108,155,"979,569",105,122,"724,397",22,33,"255,172",102,127,"930,692",12,13,"55,800",25,25,"87,325",45,56,"2,186,136",40,45,"2,085,636",9,11,"100,500",45,53,"109,731",42,46,"61,531",7,7,"48,200",28,34,"142,735",88,"1,403,300",98,"2,387,507",27,135,"91,074,503",130,"12,396,923",90,"5,202,314",135,"73,475,266",129,"51,986,266",60,"21,489,000",135,0,3,17,40,14,35,13,13
350139046,35,1,39,46,3539046,- Adelaide,214,211,"18,753,468",196,650,551,99,"6,133,659",103,126,117,9,"210,290",60,80,77,3,"232,535",158,305,259,46,"2,635,797",89,110,89,21,"2,086,212",27,29,9,20,"968,825",172,256,"1,928,141",167,200,"1,287,441",37,56,"640,700",150,181,"1,165,280",25,25,"131,000",45,52,"245,923",63,69,"2,311,736",63,x,x,2,x,x,69,76,"221,919",66,68,"133,919",7,8,"88,000",46,54,"270,833",138,"1,789,070",164,"4,555,907",45,214,"121,173,524",211,"18,753,468",160,"11,620,747",214,"90,799,309",200,"69,986,651",89,"20,812,658",214,1,7,36,47,34,59,22,8
350139049,35,1,39,49,3539049,- West Williams,103,102,"10,212,856",94,326,279,47,"3,294,900",47,50,48,2,"98,600",36,46,45,1,"84,950",82,156,139,17,"1,432,650",47,56,43,13,"998,700",15,18,4,14,"680,000",89,143,"772,900",87,110,"589,400",27,33,"183,500",85,98,"629,100",8,8,"31,800",15,16,"77,291",42,44,"1,722,800",40,x,x,2,x,x,30,31,"106,300",27,28,"74,300",3,3,"32,000",20,20,"142,225",68,"1,140,550",83,"2,294,990",11,103,"57,274,817",102,"10,212,856",75,"4,611,751",103,"42,450,210",99,"34,209,125",37,"8,241,085",103,1,7,16,26,15,23,9,6
350139054,35,1,39,54,3539054,- McGillivray,254,250,"19,539,275",229,737,673,64,"7,141,303",102,118,114,4,"210,417",86,110,106,4,"322,900",197,369,343,26,"3,335,212",92,106,95,11,"2,164,774",26,34,15,19,"1,108,000",216,323,"2,140,686",208,250,"1,541,386",50,73,"599,300",179,209,"1,624,934",31,31,"180,250",52,54,"135,495",88,97,"2,700,435",86,90,"2,662,296",7,7,"38,139",88,94,"236,800",85,86,"149,600",8,8,"87,200",58,73,"466,200",163,"2,072,463",187,"2,840,709",22,254,"135,259,874",250,"19,539,275",170,"10,443,349",254,"105,277,250",236,"74,186,250",100,"31,091,000",254,3,14,48,68,34,63,11,13
350139058,35,1,39,58,3539058,- Biddulph,186,182,"13,553,841",162,515,489,26,"4,467,853",82,101,100,1,"180,400",60,76,74,2,"202,400",133,250,242,8,"2,112,553",65,76,65,11,"1,612,500",9,12,8,4,"360,000",141,219,"1,399,150",134,147,"952,900",36,72,"446,250",123,153,"1,194,150",15,15,"28,100",45,49,"151,630",60,72,"2,012,600",55,63,"1,971,000",9,9,"41,600",64,68,"217,152",60,62,"157,152",5,6,"60,000",34,37,"135,600",118,"1,566,927",140,"2,380,679",26,186,"91,153,963",182,"13,553,841",126,"5,555,092",186,"72,045,030",173,"54,696,100",69,"17,348,930",186,1,7,36,61,30,28,14,9
