HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NCRTORGNY,NCRTFULL,NCRTTRAN,NCRTNOT,NORGFLD,NCRTFLD,NTRNFLD,NNONFLD,NORGFRTVG,NCRTFRTVG,NTRNFRTVG,NNONFRTVG,NORGANML,NCRTANML,NTRNANML,NNONANML,NORGMAPL,NCRTMAPL,NTRNMAPL,NNONMAPL,NORGOTH,NCRTOTH,NTRNOTH,NNONOTH
24,12,19,50,Saint-Lazare-de-Bellechasse,55,5,0,0,5,1,0,0,1,1,0,0,1,2,0,0,2,2,0,0,2,0,0,0,0
24,12,19,55,Sainte-Claire,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,12,19,62,Saint-Anselme,78,7,3,0,4,2,2,0,0,0,0,0,0,2,1,0,1,5,2,0,3,0,0,0,0
24,12,19,68,Saint-Henri,93,3,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0
24,12,19,70,Honfleur,68,3,2,0,1,2,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0
24,12,19,75,Saint-Gervais,103,3,1,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
24,12,19,82,Saint-Raphaâl,42,3,1,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
24,12,19,90,La Durantaye,36,2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
24,12,19,97,Saint-Charles-de-Bellechasse,65,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
24,12,19,105,Beaumont,27,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,12,19,110,Saint-Michel-de-Bellechasse,44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
24,12,19,117,Saint-Vallier,50,6,2,0,4,2,1,0,1,1,0,0,1,0,0,0,0,3,1,0,2,0,0,0,0
24,3,20,0,L'?le-d'OrlÇans,179,15,2,2,12,5,0,1,4,7,2,1,4,5,0,0,5,6,0,0,6,1,0,0,1
24,3,20,5,Saint-Franáois-de-l'?le-d'OrlÇans,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,3,20,10,Sainte-Famille,57,4,0,0,4,0,0,0,0,2,0,0,2,1,0,0,1,2,0,0,2,1,0,0,1
24,3,20,15,Saint-Jean-de-l'?le-d'OrlÇans,29,3,0,1,2,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
24,3,20,20,Saint-Laurent-de-l'?le-d'OrlÇans,37,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,20,25,Saint-Pierre-de-l'?le-d'OrlÇans,32,6,1,0,5,3,0,0,3,3,1,0,2,3,0,0,3,2,0,0,2,0,0,0,0
24,3,21,0,La Cìte-de-BeauprÇ,84,10,2,4,4,3,0,2,1,6,1,3,2,0,0,0,0,3,1,0,2,0,0,0,0
24,3,21,5,Saint-Tite-des-Caps,35,3,0,1,2,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0
24,3,21,35,ChÉteau-Richer,29,4,0,3,1,3,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,21,40,L'Ange-Gardien,20,3,2,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
24,3,22,0,La Jacques-Cartier,54,6,1,0,5,1,0,0,1,4,1,0,3,3,0,0,3,2,0,0,2,0,0,0,0
24,3,22,5,Sainte-Catherine-de-la-Jacques-Cartier,26,3,0,0,3,1,0,0,1,2,0,0,2,2,0,0,2,1,0,0,1,0,0,0,0
24,3,22,25,Saint-Gabriel-de-Valcartier,28,3,1,0,2,0,0,0,0,2,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
24,3,23,0,QuÇbec,177,16,1,0,15,0,0,0,0,4,0,0,4,2,1,0,1,9,1,0,8,3,0,0,3
24,3,23,27,QuÇbec,177,16,1,0,15,0,0,0,0,4,0,0,4,2,1,0,1,9,1,0,8,3,0,0,3
24,12,25,0,LÇvis,187,17,5,1,12,7,1,1,5,8,3,0,5,4,1,0,3,3,1,0,2,1,0,0,1
24,12,25,213,LÇvis,187,17,5,1,12,7,1,1,5,8,3,0,5,4,1,0,3,3,1,0,2,1,0,0,1
24,12,26,0,La Nouvelle-Beauce,750,35,6,0,29,7,1,0,6,1,0,0,1,7,0,0,7,28,5,0,23,1,0,0,1
24,12,26,5,Frampton,61,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
24,12,26,10,Saints-Anges,70,6,1,0,5,2,0,0,2,0,0,0,0,1,0,0,1,6,1,0,5,0,0,0,0
24,12,26,22,Saint-ElzÇar,81,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0
24,12,26,30,Sainte-Marie,102,7,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,6,1,0,0,1
24,12,26,35,Sainte-Marguerite,75,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
24,12,26,40,Sainte-HÇnÇdine,60,5,2,0,3,3,1,0,2,0,0,0,0,2,0,0,2,3,1,0,2,0,0,0,0
24,12,26,48,Scott,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,12,26,55,Saint-Bernard,126,4,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,1,0,0,0,0
24,12,26,63,Saint-Isidore,106,4,0,0,4,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,2,0,0,0,0
24,12,26,70,Saint-Lambert-de-Lauzon,47,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,12,27,0,Robert-Cliche,470,40,7,1,34,6,1,0,5,1,1,0,0,8,1,1,6,33,6,0,27,2,0,0,2
24,12,27,8,Saint-Victor,112,10,3,1,8,3,1,0,2,0,0,0,0,3,1,1,1,8,2,0,6,0,0,0,0
24,12,27,15,Saint-Alfred,16,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
24,12,27,28,Beauceville,57,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0
24,12,27,35,Saint-Odilon-de-Cranbourne,47,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0
24,12,27,43,Saint-Joseph-de-Beauce,68,6,2,0,4,2,0,0,2,1,1,0,0,3,0,0,3,4,2,0,2,0,0,0,0
24,12,27,50,Saint-Joseph-des-êrables,42,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0
24,12,27,55,Saint-Jules,44,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
24,12,27,65,Saint-FrÇdÇric,62,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,2
24,12,27,70,Saint-SÇverin,22,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
24,12,28,0,Les Etchemins,298,25,12,0,13,0,0,0,0,3,0,0,3,0,0,0,0,22,12,0,10,0,0,0,0
24,12,28,5,Saint-Zacharie,70,7,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,2,0,0,0,0
24,12,28,15,Sainte-AurÇlie,21,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0
24,12,28,20,Saint-Prosper,37,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
24,12,28,25,Saint-Benjamin,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,12,28,30,Sainte-Rose-de-Watford,19,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0
24,12,28,35,Saint-Louis-de-Gonzague,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,12,28,40,Saint-Cyprien,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,12,28,45,Sainte-Justine,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,12,28,53,Lac-Etchemin,27,4,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0
24,12,28,70,Saint-Camille-de-Lellis,17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
24,12,28,75,Saint-Magloire,23,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
24,12,29,0,Beauce-Sartigan,685,53,6,2,45,6,2,0,4,6,0,2,4,6,1,0,5,39,4,0,35,2,0,0,2
24,12,29,5,Saint-ThÇophile,41,5,2,0,3,0,0,0,0,1,0,0,1,0,0,0,0,4,2,0,2,0,0,0,0
24,12,29,13,Saint-GÇdÇon-de-Beauce,38,6,0,0,6,1,0,0,1,0,0,0,0,3,0,0,3,3,0,0,3,0,0,0,0
24,12,29,20,Saint-Hilaire-de-Dorset,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,12,29,25,Saint-êvariste-de-Forsyth,48,2,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
24,12,29,30,La Guadeloupe,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,12,29,38,Saint-HonorÇ-de-Shenley,95,4,1,0,3,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0
24,12,29,45,Saint-Martin,50,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
24,12,29,57,Saint-Cìme--Liniäre,57,5,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0
24,12,29,65,Saint-Philibert,20,4,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,1,2,0,0,2
24,12,29,73,Saint-Georges,110,12,0,1,11,1,0,0,1,2,0,1,1,2,0,0,2,10,0,0,10,0,0,0,0
24,12,29,100,Saint-Benoåt-Labre,54,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0
24,12,29,112,Saint-êphrem-de-Beauce,112,4,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0
24,12,29,125,Saint-Simon-les-Mines,18,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
24,5,30,0,Le Granit,561,47,25,0,23,5,2,0,3,7,3,0,4,5,3,0,2,38,21,0,18,0,0,0,0
24,5,30,5,Saint-Augustin-de-Woburn,30,7,6,0,1,0,0,0,0,1,0,0,1,1,0,0,1,6,6,0,0,0,0,0,0
24,5,30,25,Frontenac,37,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0
24,5,30,35,Marston,34,5,4,0,2,0,0,0,0,2,1,0,1,1,1,0,0,4,3,0,2,0,0,0,0
24,5,30,45,Nantes,30,7,4,0,3,0,0,0,0,3,2,0,1,0,0,0,0,5,3,0,2,0,0,0,0
24,5,30,50,Sainte-CÇcile-de-Whitton,28,3,1,0,2,1,0,0,1,0,0,0,0,1,0,0,1,2,1,0,1,0,0,0,0
24,5,30,55,Audet,43,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0
24,5,30,70,Saint-Robert-Bellarmin,83,3,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0
24,5,30,80,Lac-Drolet,37,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
24,5,30,85,Saint-SÇbastien,48,2,1,0,1,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,5,30,90,Courcelles,38,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
24,5,30,95,Lambton,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,30,100,Saint-Romain,33,4,3,0,1,1,1,0,0,0,0,0,0,1,1,0,0,3,2,0,1,0,0,0,0
24,5,30,105,Stornoway,37,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0
24,5,30,110,Stratford,27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,12,31,0,L'Amiante,796,67,33,0,34,6,2,0,4,0,0,0,0,7,1,0,6,60,32,0,28,1,0,0,1
24,12,31,8,Beaulac-Garthby,26,3,0,0,3,1,0,0,1,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0
24,12,31,20,Disraeli,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,12,31,30,Saint-Fortunat,29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24,12,31,35,Saint-Julien,40,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0
24,12,31,40,Irlande,65,7,6,0,1,2,1,0,1,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0
24,12,31,50,Sainte-Praxäde,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,12,31,56,Adstock,95,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,12,31,60,Sainte-Clotilde-de-Beauce,51,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0
24,12,31,84,Thetford Mines,86,7,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,6,0,0,0,0
24,12,31,95,Saint-Adrien-d'Irlande,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
24,12,31,100,Saint-Jean-de-BrÇbeuf,47,7,4,0,3,1,0,0,1,0,0,0,0,0,0,0,0,7,4,0,3,0,0,0,0
24,12,31,105,Kinnear's Mills,39,6,2,0,4,0,0,0,0,0,0,0,0,1,0,0,1,5,2,0,3,0,0,0,0
24,12,31,130,SacrÇ-Coeur-de-JÇsus,73,5,3,0,2,0,0,0,0,0,0,0,0,1,0,0,1,5,3,0,2,0,0,0,0
24,12,31,135,Saint-Pierre-de-Broughton,80,9,4,0,5,1,1,0,0,0,0,0,0,1,1,0,0,8,3,0,5,0,0,0,0
24,12,31,140,Saint-Jacques-de-Leeds,69,13,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,2,0,0,0,0
24,14,32,0,L'êrable,675,47,25,0,22,11,3,0,8,8,5,0,3,9,3,0,6,30,18,0,12,2,0,0,2
24,14,32,13,Saint-Ferdinand,102,8,3,0,5,1,0,0,1,1,0,0,1,1,0,0,1,7,3,0,4,0,0,0,0
24,14,32,23,Sainte-Sophie-d'Halifax,76,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0
24,14,32,33,Princeville,81,6,3,0,3,1,0,0,1,1,1,0,0,1,0,0,1,2,2,0,0,1,0,0,1
24,14,32,45,Plessisville,96,7,5,0,2,3,2,0,1,0,0,0,0,2,2,0,0,5,4,0,1,0,0,0,0
24,14,32,50,Saint-Pierre-Baptiste,61,7,2,0,5,2,0,0,2,2,0,0,2,1,0,0,1,5,2,0,3,1,0,0,1
24,14,32,58,Inverness,101,9,5,0,4,3,1,0,2,0,0,0,0,3,1,0,2,6,4,0,2,0,0,0,0
24,14,32,65,Lyster,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
24,14,32,72,Laurierville,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,32,80,Notre-Dame-de-Lourdes,24,3,2,0,1,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,14,32,85,Villeroy,16,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,12,33,0,Lotbiniäre,819,53,29,4,21,23,17,2,4,9,2,1,6,19,14,0,5,21,11,1,9,4,0,0,4
24,12,33,7,Saint-Sylvestre,86,8,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,2,0,0,0,0
24,12,33,17,Sainte-Agathe-de-Lotbiniäre,79,3,2,0,1,1,1,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,0,0,0
24,12,33,25,Saint-Patrice-de-Beaurivage,69,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0
24,12,33,30,Saint-Narcisse-de-Beaurivage,77,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,12,33,35,Saint-Gilles,40,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2
24,12,33,40,Dosquet,24,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,12,33,45,Saint-Agapit,43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24,12,33,52,Saint-Flavien,45,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,12,33,65,Saint-Janvier-de-Joly,29,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
24,12,33,70,Val-Alain,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,12,33,80,Saint-êdouard-de-Lotbiniäre,66,3,3,0,0,3,3,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0
24,12,33,85,Notre-Dame-du-SacrÇ-Coeur-d'Issoudun,38,2,1,0,1,1,1,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0
24,12,33,90,Saint-Apollinaire,34,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
24,12,33,95,Saint-Antoine-de-Tilly,41,6,1,0,5,3,1,0,2,4,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0
24,12,33,102,Sainte-Croix,42,4,2,1,1,2,1,1,0,1,1,0,0,2,1,0,1,0,0,0,0,1,0,0,1
24,12,33,115,Lotbiniäre,44,5,3,1,2,4,3,1,0,0,0,0,0,2,2,0,0,2,0,0,2,0,0,0,0
24,12,33,123,Leclercville,44,9,8,0,1,7,7,0,0,0,0,0,0,6,6,0,0,3,2,0,1,0,0,0,0
24,3,34,0,Portneuf,470,39,16,1,22,11,4,1,6,8,2,0,6,11,5,0,6,15,8,0,7,3,2,0,1
24,3,34,7,Neuville,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,34,17,Pont-Rouge,56,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,34,30,Cap-SantÇ,27,4,1,0,3,0,0,0,0,4,1,0,3,1,0,0,1,1,0,0,1,0,0,0,0
24,3,34,38,Saint-Basile,47,4,0,0,4,2,0,0,2,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0
24,3,34,58,Deschambault-Grondines,47,5,3,0,2,1,1,0,0,1,0,0,1,3,2,0,1,0,0,0,0,1,1,0,0
24,3,34,60,Saint-Gilbert,30,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,3,34,78,Saint-Casimir,30,4,0,0,4,1,0,0,1,0,0,0,0,2,0,0,2,1,0,0,1,1,0,0,1
24,3,34,85,Saint-Thuribe,27,3,2,0,1,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
24,3,34,90,Saint-Ubalde,55,7,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,2,0,0,0,0
24,3,34,97,Saint-Alban,27,4,3,0,1,1,1,0,0,1,1,0,0,2,1,0,1,1,1,0,0,1,1,0,0
24,3,34,105,Sainte-Christine-d'Auvergne,41,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,3,34,128,Saint-Raymond,39,5,1,1,3,2,0,1,1,1,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0
24,4,35,0,MÇkinac,155,18,5,0,13,9,1,0,8,1,0,0,1,7,2,0,5,7,3,0,4,0,0,0,0
24,4,35,10,Lac-aux-Sables,19,4,1,0,3,2,0,0,2,0,0,0,0,1,0,0,1,2,1,0,1,0,0,0,0
24,4,35,15,Saint-Adelphe,28,4,3,0,1,1,1,0,0,0,0,0,0,3,2,0,1,2,1,0,1,0,0,0,0
24,4,35,20,Saint-SÇverin,25,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,35,27,Saint-Tite,34,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
24,4,35,35,HÇrouxville,22,3,0,0,3,1,0,0,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0
24,4,35,50,Sainte-Thäcle,27,4,1,0,3,3,0,0,3,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
24,4,36,0,Shawinigan,43,4,0,0,4,1,0,0,1,2,0,0,2,2,0,0,2,1,0,0,1,0,0,0,0
24,4,36,33,Shawinigan,43,4,0,0,4,1,0,0,1,2,0,0,2,2,0,0,2,1,0,0,1,0,0,0,0
24,4,37,0,Francheville,389,29,17,1,13,14,11,1,2,11,7,0,5,7,6,0,1,7,1,0,6,3,1,0,2
24,4,37,67,Trois-Riviäres,58,10,5,0,6,2,2,0,0,4,1,0,3,3,3,0,0,5,1,0,4,1,0,0,1
24,4,37,205,Sainte-Anne-de-la-PÇrade,49,4,3,0,1,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
24,4,37,210,Batiscan,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,37,215,Sainte-Geneviäve-de-Batiscan,25,2,2,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24,4,37,220,Champlain,33,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,4,37,225,Saint-Luc-de-Vincennes,24,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,4,37,230,Saint-Maurice,53,3,2,0,2,1,1,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24,4,37,235,Notre-Dame-du-Mont-Carmel,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,4,37,240,Saint-Narcisse,36,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,37,245,Saint-Stanislas,39,4,3,1,0,3,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,4,37,250,Saint-Prosper,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,14,38,0,BÇcancour,466,23,9,4,12,17,9,2,7,6,0,2,4,9,3,2,4,5,1,0,4,1,0,0,1
24,14,38,5,Saint-Sylväre,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,38,10,BÇcancour,210,11,4,2,7,8,4,1,4,4,0,1,3,5,2,1,2,2,0,0,2,1,0,0,1
24,14,38,28,Manseau,31,3,1,1,1,2,1,0,1,2,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0
24,14,38,35,Sainte-Franáoise,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,14,38,40,Sainte-Sophie-de-LÇvrard,28,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,14,38,47,Fortierville,32,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,38,55,Parisville,19,3,1,1,1,3,1,1,1,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0
24,14,38,60,Sainte-CÇcile-de-LÇvrard,17,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,38,65,Saint-Pierre-les-Becquets,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,38,70,Deschaillons-sur-Saint-Laurent,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,39,0,Arthabaska,936,48,21,0,27,13,7,0,6,11,5,0,6,13,4,0,9,23,8,0,15,1,1,0,0
24,14,39,10,Ham-Nord,53,7,3,0,4,0,0,0,0,3,1,0,2,1,0,0,1,3,1,0,2,1,1,0,0
24,14,39,15,Notre-Dame-de-Ham,17,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
24,14,39,20,Saint-RÇmi-de-Tingwick,42,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,14,39,25,Tingwick,91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,14,39,30,Chesterville,50,3,1,0,2,2,1,0,1,0,0,0,0,3,1,0,2,1,1,0,0,0,0,0,0
24,14,39,35,Chester-Est,36,2,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0
24,14,39,42,Saint-Norbert-d'Arthabaska,91,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0
24,14,39,62,Victoriaville,114,9,6,0,3,1,1,0,0,2,2,0,0,1,0,0,1,6,3,0,3,0,0,0,0
24,14,39,77,Warwick,89,6,3,0,3,1,1,0,0,0,0,0,0,2,1,0,1,3,1,0,2,0,0,0,0
24,14,39,85,Saint-Albert,34,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,14,39,90,Sainte-êlisabeth-de-Warwick,40,3,3,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,14,39,97,Kingsey Falls,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,39,105,Sainte-SÇraphine,29,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,39,117,Sainte-Clotilde-de-Horton,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,39,130,Saint-Samuel,20,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
24,14,39,135,Saint-Valäre,57,3,0,0,3,1,0,0,1,1,0,0,1,2,0,0,2,1,0,0,1,0,0,0,0
24,14,39,145,Saint-Rosaire,41,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
