PROV,CAR,CD,CCS,GEO NAMES,ntfarea,nsole,nvpart,nwpart,nfaminc,nnoninc,notype,ncompny,naccntny,nlvcrpny,nwrdprny,ninetny,nemailny,notcmpny,ncrorgny,norgfvny,norgfcny,norganny,norgotny,ntfarea,tfarea,etfarea,naowned,aowned,eaowned,ntlsrtcs,tlsrtcs,etlsrtcs,nalsdgov,alsdgov,ealsdgov,narnted,arnted,earnted,nacrpshr,acrpshr,eacrpshr,nsize1,nsize2,nsize3,nsize4,nsize5,nsize6,nsize7,nsize8,nsize9,nsize10,nsize11,nsize12,nsize13,nsize14,ntotwht,totwht,etotwht,nwhtspg,whtspg,ewhtspg,nwhtdur,whtdur,ewhtdur,nwhtwin,whtwin,ewhtwin,noats,oats,eoats,nbarley,barley,ebarley,nmxdgrn,mxdgrn,emxdgrn,ncorngr,corngr,ecorngr,nbucwht,bucwht,ebucwht,ntotrye,totrye,etotrye,nryefal,ryefal,eryefal,nryespg,ryespg,eryespg,ncornsi,cornsi,ecornsi,nalfalfa,alfalfa,ealfalfa,nottame,ottame,eottame,ncanola,canola,ecanola,nflaxsd,flaxsd,eflaxsd,nsoybns,soybns,esoybns,nmustsd,mustsd,emustsd,nsunfls,sunfls,esunfls,nsaflwr,saflwr,esaflwr,npotats,potats,epotats,ndfpeas,dfpeas,edfpeas,nlentil,lentil,elentil,ntotdryb,totdryb,etotdryb,nwhitbn,whitbn,ewhitbn,nchicpea,chicpea,echicpea,nodfbns,odfbns,eodfbns,ncanary,canary,ecanary,ntobaco,tobaco,etobaco,nsugarb,sugarb,esugarb,nginseng,ginseng,eginseng,ncaraway,caraway,ecaraway,ntritcl,tritcl,etritcl,nforage,forage,eforage,nofxsftr,ofxsftr,eofxsftr
35,4,47,35,Bonnechere Valley,115,74,31,6,4,0,0,23,13,10,16,17,17,0,0,0,0,0,0,115,"52,435","21,220",110,"38,189","15,455",40,"14,246","5,765",2,x,x,39,x,x,0,0,0,4,15,8,7,10,29,13,9,6,11,1,1,1,0,3,95,38,2,x,x,0,0,0,1,x,x,31,623,252,6,79,32,7,145,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,331,134,67,"6,959","2,816",35,"2,852","1,154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
35,4,47,43,Admaston/Bromley,208,119,55,15,16,3,0,76,57,34,50,58,51,0,1,0,1,0,0,208,"76,265","30,863",203,"58,740","23,771",72,"17,525","7,092",2,x,x,71,"17,387","7,036",1,x,x,3,8,34,16,29,48,23,23,19,5,0,0,0,0,15,824,333,15,x,x,0,0,0,2,x,x,43,"1,092",442,60,"2,851","1,154",24,"1,063",430,26,"1,620",656,2,x,x,4,48,19,4,48,19,0,0,0,55,"2,775","1,123",162,"19,537","7,906",49,"3,602","1,458",1,x,x,0,0,0,19,"1,428",578,0,0,0,1,x,x,0,0,0,2,x,x,1,x,x,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,2,x,x
35,4,47,46,Horton,84,56,21,3,3,1,0,21,18,8,9,13,13,0,0,0,0,0,0,84,"20,804","8,419",82,"15,834","6,408",24,"4,970","2,011",0,0,0,23,x,x,1,x,x,2,6,24,8,15,13,8,5,3,0,0,0,0,0,7,341,138,6,x,x,0,0,0,2,x,x,11,255,103,7,270,109,11,293,119,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,7,190,77,50,"4,897","1,982",26,"1,606",650,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,47,56,Whitewater Region,300,158,104,25,13,0,0,85,53,32,47,47,46,3,0,0,0,0,0,300,"83,553","33,813",296,"69,540","28,142",98,"14,013","5,671",0,0,0,95,"13,377","5,413",6,636,257,3,16,76,29,49,63,27,20,14,3,0,0,0,0,27,"1,466",593,25,"1,075",435,0,0,0,6,391,158,75,"2,019",817,71,"3,045","1,232",48,"1,405",569,56,"3,283","1,329",2,x,x,2,x,x,2,x,x,0,0,0,69,"2,944","1,191",216,"20,072","8,123",130,"9,408","3,807",5,x,x,0,0,0,27,"1,436",581,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,0,0,0,2,x,x,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x
35,4,47,70,North Algona Wilberforce,110,80,21,5,2,2,0,28,19,11,21,19,16,0,0,0,0,0,0,110,"25,385","10,273",106,"20,730","8,389",30,"4,655","1,884",0,0,0,29,x,x,1,x,x,6,8,25,9,16,28,14,0,4,0,0,0,0,0,3,x,x,3,x,x,0,0,0,0,0,0,29,403,163,6,139,56,7,96,39,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,4,57,23,65,"4,035","1,633",41,"2,287",926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
35,4,47,75,Laurentian Valley,158,105,41,6,6,0,0,45,41,13,32,33,31,0,0,0,0,0,0,158,"40,231","16,281",154,"32,885","13,308",48,"7,346","2,973",3,387,157,42,"6,597","2,670",7,362,146,1,16,38,14,25,30,19,10,5,0,0,0,0,0,6,191,77,5,x,x,0,0,0,1,x,x,39,952,385,26,893,361,16,495,200,16,822,333,2,x,x,1,x,x,1,x,x,0,0,0,24,878,355,81,"7,512","3,040",82,"5,810","2,351",0,0,0,0,0,0,8,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,47,90,Laurentian Hills,25,14,6,3,2,0,0,7,6,3,6,6,5,0,0,0,0,0,0,25,"5,047","2,042",25,"4,786","1,937",3,261,106,1,x,x,2,x,x,0,0,0,2,5,4,3,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,29,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,13,972,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,48,0,Nipissing District,284,180,74,16,13,1,0,107,73,53,75,80,75,1,3,0,3,0,0,284,"83,170","33,658",278,"65,444","26,484",90,"17,726","7,173",7,712,288,79,"16,329","6,608",8,685,277,8,24,49,32,37,62,40,16,11,4,1,0,0,0,11,857,347,10,x,x,0,0,0,1,x,x,54,"1,705",690,40,"2,467",998,21,714,289,4,196,79,5,317,128,1,x,x,1,x,x,0,0,0,13,372,151,84,"7,541","3,052",176,"18,952","7,670",4,277,112,0,0,0,10,452,183,0,0,0,0,0,0,0,0,0,6,23,9,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x
35,5,48,22,Calvin,37,25,9,0,3,0,0,14,9,7,10,10,10,0,0,0,0,0,0,37,"11,123","4,501",36,"7,885","3,191",16,"3,238","1,310",1,x,x,15,x,x,1,x,x,1,2,10,2,4,4,10,2,2,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,7,100,40,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,241,98,28,"2,413",977,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,48,27,Bonfield,39,27,9,1,2,0,0,15,9,5,10,11,8,0,0,0,0,0,0,39,"10,094","4,085",39,"7,531","3,048",11,"2,563","1,037",0,0,0,9,x,x,2,x,x,1,4,10,4,9,5,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,123,50,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,475,192,25,"3,366","1,362",0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,48,31,Chisholm,46,30,13,2,1,0,0,21,19,15,17,18,19,0,0,0,0,0,0,46,"11,098","4,491",44,"8,832","3,574",12,"2,266",917,0,0,0,11,x,x,1,x,x,0,4,8,2,12,13,6,0,1,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,9,387,157,2,x,x,11,303,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,11,479,194,33,"2,968","1,201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,48,34,East Ferris,31,26,4,0,0,1,0,8,6,3,7,6,5,0,0,0,0,0,0,31,"5,124","2,074",30,"3,721","1,506",6,"1,403",568,0,0,0,6,"1,403",568,0,0,0,4,6,7,2,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,115,47,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,4,156,63,13,863,349,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,3,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,48,55,West Nipissing,131,72,39,13,7,0,0,49,30,23,31,35,33,1,3,0,3,0,0,131,"45,731","18,507",129,"37,475","15,166",45,"8,256","3,341",6,x,x,38,"7,204","2,915",4,x,x,2,8,14,22,7,37,19,11,8,3,0,0,0,0,8,635,257,7,x,x,0,0,0,1,x,x,23,980,397,35,"2,389",967,6,275,111,4,196,79,5,317,128,0,0,0,0,0,0,0,0,0,11,x,x,58,"6,190","2,505",77,"9,342","3,781",3,x,x,0,0,0,7,342,138,0,0,0,0,0,0,0,0,0,3,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x
35,3,49,0,Parry Sound District,392,279,86,9,15,3,0,108,69,41,88,82,72,0,2,0,1,0,1,392,"95,810","38,773",375,"80,907","32,742",103,"14,903","6,031",9,545,221,86,"13,634","5,517",13,724,293,23,42,84,29,68,67,41,25,12,1,0,0,0,0,5,x,x,4,42,17,0,0,0,1,x,x,55,840,340,10,356,144,23,424,172,2,x,x,4,44,18,4,x,x,3,18,7,1,x,x,2,x,x,32,"2,354",953,233,"19,499","7,891",1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,60,24,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,3,x,x
35,3,49,3,Seguin,19,15,2,1,0,1,0,4,3,1,3,2,1,0,1,0,1,0,0,19,"4,687","1,897",19,"4,152","1,680",5,535,217,0,0,0,4,x,x,1,x,x,3,2,3,0,2,5,2,1,1,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,4,70,28,0,0,0,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,13,"1,042",422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,49,14,Perry,24,17,6,0,1,0,0,8,5,3,6,8,5,0,0,0,0,0,0,24,"3,487","1,411",23,x,x,1,x,x,1,x,x,0,0,0,0,0,0,4,4,9,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,32,3,135,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,49,19,Armour,22,21,0,0,1,0,0,3,2,2,2,3,3,0,0,0,0,0,0,22,"4,126","1,670",22,"3,546","1,435",3,580,235,0,0,0,3,580,235,0,0,0,2,2,7,2,2,5,1,1,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,4,50,20,0,0,0,4,48,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,305,123,8,417,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,49,24,Ryerson,26,18,6,0,2,0,0,9,6,5,5,7,6,0,0,0,0,0,0,26,"7,544","3,053",25,"5,622","2,275",7,"1,922",778,0,0,0,7,"1,922",778,0,0,0,1,3,4,3,3,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,22,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,21,"2,077",841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
35,3,49,28,McKellar,29,18,10,1,0,0,0,8,6,1,7,7,6,0,0,0,0,0,0,29,"6,522","2,639",26,"3,980","1,611",14,"2,542","1,029",1,x,x,12,x,x,1,x,x,0,7,5,4,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,19,"1,690",684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,49,39,Whitestone,20,20,0,0,0,0,0,7,5,3,5,4,2,0,0,0,0,0,0,20,"5,872","2,376",20,"5,295","2,143",5,577,234,1,x,x,4,x,x,1,x,x,0,1,4,1,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"1,032",418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,49,43,Magnetawan,35,23,8,1,3,0,0,7,1,3,7,6,6,0,0,0,0,0,0,35,"9,874","3,996",33,"8,319","3,367",11,"1,555",629,0,0,0,10,x,x,2,x,x,1,4,4,5,6,8,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,339,137,26,"2,414",977,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
35,3,49,46,Strong,36,24,8,0,2,2,0,14,7,6,14,11,10,0,0,0,0,0,0,36,"7,135","2,887",34,"6,254","2,531",8,881,357,0,0,0,7,x,x,2,x,x,1,5,10,1,8,6,5,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,6,89,36,0,0,0,2,x,x,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,3,102,41,17,"1,005",407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
35,3,49,54,Machar,25,18,6,1,0,0,0,7,5,2,5,4,5,0,0,0,0,0,0,25,"3,663","1,482",24,x,x,2,x,x,0,0,0,2,x,x,0,0,0,2,5,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,11,340,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,49,60,Powassan,58,32,19,4,3,0,0,14,11,7,12,12,13,0,0,0,0,0,0,58,"15,634","6,327",57,"13,936","5,640",14,"1,698",687,0,0,0,12,"1,597",646,3,101,41,0,3,12,2,16,13,7,3,2,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,19,296,120,5,104,42,8,189,76,0,0,0,1,x,x,2,x,x,1,x,x,1,x,x,1,x,x,6,515,208,43,"4,064","1,645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x
35,3,49,71,Nipissing,50,38,10,0,2,0,0,16,12,6,14,9,9,0,1,0,0,0,1,50,"13,318","5,390",48,"11,543","4,671",16,"1,775",718,1,x,x,12,"1,575",637,3,x,x,3,3,11,4,13,5,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,152,62,3,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,32,"2,770","1,121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,7,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,49,96,"Parry Sound, Uno, Centre Part",48,35,11,1,1,0,0,11,6,2,8,9,6,0,0,0,0,0,0,48,"13,948","5,645",44,"11,392","4,610",17,"2,556","1,034",5,196,79,13,"2,360",955,0,0,0,6,3,6,4,6,9,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,16,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,618,250,25,"2,513","1,017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,51,0,Manitoulin District,284,204,51,12,13,2,2,70,45,28,42,46,38,0,0,0,0,0,0,284,"173,523","70,222",276,"109,028","44,122",116,"64,495","26,100",4,"3,615","1,463",111,"59,059","23,900",9,"1,821",737,3,7,40,11,24,46,45,27,46,19,10,3,1,2,11,312,126,9,251,102,0,0,0,4,61,25,32,456,185,54,"2,052",830,40,"1,208",489,3,x,x,0,0,0,1,x,x,1,x,x,0,0,0,24,744,301,140,"13,745","5,562",158,"18,251","7,386",0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
35,5,51,17,NE Manitoulin and the Islands,239,175,43,9,10,2,0,64,40,26,39,42,35,0,0,0,0,0,0,239,"142,663","57,734",234,"91,789","37,146",96,"50,874","20,588",1,x,x,93,"49,233","19,924",8,x,x,3,6,36,8,17,42,38,26,37,15,6,2,1,2,7,268,108,6,x,x,0,0,0,2,x,x,25,370,150,47,"1,866",755,34,"1,083",438,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,19,642,260,116,"11,614","4,700",131,"15,330","6,204",0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
35,5,51,24,Gordon,45,29,8,3,3,0,2,6,5,2,3,4,3,0,0,0,0,0,0,45,"30,860","12,489",42,"17,239","6,976",20,"13,621","5,512",3,x,x,18,"9,826","3,976",1,x,x,0,1,4,3,7,4,7,1,9,4,4,1,0,0,4,44,18,3,x,x,0,0,0,2,x,x,7,86,35,7,186,75,6,125,51,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,5,102,41,24,"2,131",862,27,"2,921","1,182",0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,52,0,Sudbury District,168,116,35,5,10,2,0,57,38,25,33,40,38,0,0,0,0,0,0,168,"58,633","23,728",167,"48,557","19,650",53,"10,076","4,078",6,640,259,47,"9,236","3,738",3,200,81,6,6,12,41,15,35,24,16,9,1,3,0,0,0,4,103,42,3,x,x,0,0,0,1,x,x,24,467,189,22,"1,247",505,17,587,238,5,76,31,0,0,0,1,x,x,1,x,x,0,0,0,6,248,100,30,"2,692","1,089",113,"11,870","4,804",2,x,x,0,0,0,3,15,6,0,0,0,0,0,0,0,0,0,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0
35,5,52,1,French River,34,26,4,1,3,0,0,10,6,7,6,7,7,0,0,0,0,0,0,34,"13,782","5,577",34,"9,710","3,929",17,"4,072","1,648",1,x,x,17,x,x,0,0,0,0,2,1,5,4,7,10,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,203,82,7,412,167,5,229,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,4,356,144,23,"2,831","1,146",0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,52,4,St.-Charles,28,19,7,0,2,0,0,10,7,5,7,8,9,0,0,0,0,0,0,28,"9,562","3,870",28,"8,034","3,251",8,"1,528",618,0,0,0,8,"1,528",618,0,0,0,0,0,0,11,1,7,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,150,61,18,"2,460",996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,52,13,Markstay-Warren,58,44,10,1,2,1,0,20,14,8,10,13,10,0,0,0,0,0,0,58,"13,476","5,454",58,"11,768","4,762",10,"1,708",691,0,0,0,9,x,x,2,x,x,4,3,8,15,6,11,6,5,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,6,x,x,6,x,x,4,x,x,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,810,328,35,"3,093","1,252",2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
35,5,52,23,Sables-Spanish Rivers,48,27,14,3,3,1,0,17,11,5,10,12,12,0,0,0,0,0,0,48,"21,813","8,827",47,"19,045","7,707",18,"2,768","1,120",5,x,x,13,"2,108",853,1,x,x,2,1,3,10,4,10,4,6,5,1,2,0,0,0,3,x,x,2,x,x,0,0,0,1,x,x,8,151,61,7,421,170,6,133,54,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,2,x,x,7,"1,376",557,37,"3,486","1,411",0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
35,5,53,0,Greater Sudbury Division,159,111,29,5,10,4,0,55,41,24,39,42,41,0,0,0,0,0,0,159,"25,414","10,285",157,"21,025","8,509",32,"4,389","1,776",3,63,25,26,"3,816","1,544",8,510,206,5,43,47,26,11,11,11,1,3,1,0,0,0,0,4,64,26,3,x,x,0,0,0,1,x,x,23,669,271,9,201,81,3,155,63,0,0,0,0,0,0,3,x,x,3,x,x,0,0,0,0,0,0,28,"1,777",719,73,"4,030","1,631",2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,918,372,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
35,5,53,5,Greater Sudbury,159,111,29,5,10,4,0,55,41,24,39,42,41,0,0,0,0,0,0,159,"25,414","10,285",157,"21,025","8,509",32,"4,389","1,776",3,63,25,26,"3,816","1,544",8,510,206,5,43,47,26,11,11,11,1,3,1,0,0,0,0,4,64,26,3,x,x,0,0,0,1,x,x,23,669,271,9,201,81,3,155,63,0,0,0,0,0,0,3,x,x,3,x,x,0,0,0,0,0,0,28,"1,777",719,73,"4,030","1,631",2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,918,372,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
