PROV ,CAR,CD,CCS,GEO NAMES,ntfarea,ntotfrt,totfrt,etotfrt,ntotfrp,totfrp,etotfrp,nappleta,appleta,eapplata,napplepa,applepa,eapplepa,npearta,pearta,epearta,npearpa,pearpa,epearpa,nplumta,plumta,eplumta,nplumpa,plumpa,eplumpa,nswchta,swchta,eswchta,nswchpa,swchpa,eswchpa,nsrchta,srchta,esrchta,nsrchpa,srchpa,esrchpa,npechta,pechta,epechta,npechpa,pechpa,epechpa,napctta,apctta,eapctta,napctpa,apctpa,eapctpa,nstrwbta,strwbta,estwrbta,nstrwbpa,strwbpa,eswrwbpa,nraspbta,raspbta,eraspbta,nraspbpa,raspbpa,eraspbpa,nbluebta,bluebta,ebluebta,nbluebpa,bluebpa,ebluebpa,ncranbta,cranbta,ecranbta,ncranbpa,cranbpa,ecranbpa,nsaskbta,saskbta,esaskbta,nsaskbpa,saskbpa,esaskbpa,ngrapeta,grapeta,egrapeta,ngrapepa,grapepa,egrapepa,notfrtta,otfrtta,eotfrtta,notfrtpa,otfrtpa,eotfrtpa,ntotveg,totveg,etotveg,nswcorn,swcorn,eswcorn,ntomato,tomato,etomato,ncucumb,cucumb,ecucumb,ngrpeas,grpeas,egrpeas,nbeans,beans,ebeans,ncabage,cabage,ecabage,nchincab,chincab,echincab,nclflwr,clflwr,eclflwr,nbrocli,brocli,ebrocli,nbrsprt,brsprt,ebrsprt,ncarrot,carrot,ecarrot,nrtbaga,rtbaga,ertbaga,nbeets,beets,ebeets,nradish,radish,eradish,nonions,onions,eonions,nshalot,shalot,eshalot,ncelery,celery,ecelery,nletuce,letuce,eletuce,nspnach,spnach,espnach,npepper,pepper,epepper,nsqpump,sqpump,esqpump,nrhbarb,rhbarb,erhbarb,naspprod,aspprod,easpprod,naspnprd,aspnprd,easpnprd,nothveg,othveg,eothveg,nnursery,nursery,enursery,nsod,sod,esod,nxmsarea,xmsarea,exmsarea,nmaplet,maplet,nvftprod,vftprod
48,20,2,0,Division No.  2,"3,329",42,160,65,42,139,56,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,4,x,x,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,14,16,7,14,14,6,13,9,4,13,9,4,0,0,0,0,0,0,0,0,0,0,0,0,23,89,36,23,71,29,1,x,x,1,x,x,11,x,x,11,x,x,96,"9,147","3,702",47,"4,813","1,948",15,7,3,19,22,9,40,"2,815","1,139",15,x,x,11,13,5,3,x,x,11,x,x,10,6,2,2,x,x,21,408,165,2,x,x,11,15,6,10,5,2,16,x,x,8,x,x,8,x,x,11,2,1,7,x,x,8,3,1,21,165,67,7,4,2,4,x,x,3,x,x,22,x,x,32,288,117,3,x,x,6,x,x,0,0,6,"16,929"
48,20,2,1,Warner County No. 5,567,8,16,6,8,12,5,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,7,3,1,x,x,1,x,x,2,x,x,2,x,x,11,33,13,4,x,x,4,1,1,4,2,1,6,x,x,2,x,x,2,x,x,1,x,x,3,x,x,3,1,0,1,x,x,4,4,1,1,x,x,1,x,x,3,1,0,3,x,x,1,x,x,0,0,0,2,x,x,0,0,0,1,x,x,3,1,0,1,x,x,1,x,x,1,x,x,8,6,2,2,x,x,0,0,0,1,x,x,0,0,3,x
48,20,2,11,Lethbridge County,"1,080",15,93,37,15,82,33,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,7,10,4,7,10,4,4,x,x,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,7,43,18,7,33,13,0,0,0,0,0,0,6,32,13,6,32,13,24,768,311,6,x,x,6,x,x,10,4,2,8,263,107,9,x,x,5,9,4,1,x,x,3,x,x,2,x,x,0,0,0,7,x,x,0,0,0,4,0,0,4,1,0,7,x,x,3,x,x,6,x,x,7,1,0,5,1,0,3,0,0,10,14,6,4,2,1,2,x,x,0,0,0,7,3,1,21,179,72,2,x,x,5,24,10,0,0,1,x
48,20,2,21,Taber,842,8,26,10,8,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,5,18,7,5,18,7,0,0,0,0,0,0,1,x,x,1,x,x,49,"7,812","3,161",32,"4,599","1,861",2,x,x,2,x,x,24,"2,536","1,026",2,x,x,2,x,x,0,0,0,3,x,x,3,1,1,1,x,x,6,171,69,1,x,x,3,x,x,1,x,x,4,x,x,3,1,0,1,x,x,1,x,x,1,x,x,2,x,x,3,x,x,1,x,x,1,x,x,1,x,x,4,8,3,2,x,x,0,0,0,0,0,0,0,0,0,0
48,20,2,31,Newell County No. 4,840,11,26,11,11,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,5,x,x,5,x,x,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,8,8,13,5,0,0,0,0,0,0,2,x,x,2,x,x,12,535,217,5,x,x,3,3,1,3,x,x,2,x,x,2,x,x,2,x,x,1,x,x,2,x,x,2,x,x,0,0,0,4,x,x,0,0,0,3,9,3,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,2,x,x,5,x,x,1,x,x,0,0,0,1,x,x,3,x,x,7,79,32,1,x,x,0,0,0,0,0,2,x
48,30,3,0,Division No.  3,"2,043",23,209,85,23,160,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,6,4,1,5,2,1,5,2,1,1,x,x,1,x,x,1,x,x,1,x,x,15,62,25,15,53,21,1,x,x,1,x,x,6,135,55,6,96,39,17,x,x,8,10,4,4,2,1,7,6,2,4,3,1,3,x,x,3,x,x,0,0,0,1,x,x,2,x,x,0,0,0,6,x,x,3,1,1,6,x,x,3,1,1,5,2,1,1,x,x,0,0,0,3,x,x,0,0,0,0,0,0,8,x,x,1,x,x,1,x,x,0,0,0,10,21,9,13,x,x,0,0,0,2,x,x,0,0,15,"192,579"
48,30,3,1,Cardston County,633,9,40,16,9,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,3,8,3,0,0,0,0,0,0,3,16,7,3,16,7,4,18,7,2,x,x,1,x,x,3,x,x,2,x,x,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,2,x,x,0,0,0,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,1,x,x,0,0,0,4,x,x,2,x,x,0,0,0,0,0,0,0,0,4,"7,400"
48,30,3,11,Pincher Creek No. 9,522,4,7,3,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,5,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,2,x,x,2,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,1,x,x,0,0,7,"175,129"
48,30,3,18,Willow Creek No. 26,888,10,162,66,10,123,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,9,x,x,9,x,x,1,x,x,1,x,x,3,119,48,3,80,32,8,30,12,4,7,3,2,x,x,3,3,1,2,x,x,1,x,x,1,x,x,0,0,0,1,x,x,2,x,x,0,0,0,3,1,0,1,x,x,2,x,x,1,x,x,2,x,x,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,3,x,x,1,x,x,0,0,0,0,0,0,4,14,5,9,51,21,0,0,0,1,x,x,0,0,4,"10,050"
48,10,4,0,Division No.  4,"1,487",3,6,3,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,7,7,3,3,x,x,0,0,0,1,x,x,3,x,x,2,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,3,x,x,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,1,x,x,1,x,x,0,0,0,0,0,12,"51,571"
48,10,4,4,Special Area No. 2,571,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,4,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,0,0,7,x
48,10,4,12,Special Area No. 3,573,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,4,"2,021"
48,10,4,20,Special Area No. 4,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x
48,20,5,0,Division No.  5,"2,875",21,116,47,21,91,37,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,8,17,7,8,10,4,8,24,10,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,17,74,30,17,62,25,0,0,0,0,0,0,2,x,x,2,x,x,27,245,99,9,10,4,5,2,1,11,7,3,15,91,37,9,4,2,7,3,1,0,0,0,4,x,x,4,1,1,0,0,0,11,5,2,1,x,x,8,3,1,4,2,1,6,x,x,2,x,x,0,0,0,3,1,0,2,x,x,0,0,0,6,1,1,3,1,0,4,x,x,1,x,x,8,x,x,32,405,164,2,x,x,1,x,x,0,0,12,"15,314"
48,20,5,1,Vulcan County,709,4,15,6,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,2,x,x,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,3,"3,200"
48,20,5,12,Wheatland County,934,10,81,33,10,67,27,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,6,x,x,6,x,x,4,x,x,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,8,53,21,8,43,17,0,0,0,0,0,0,2,x,x,2,x,x,17,141,57,5,x,x,4,x,x,8,5,2,9,x,x,6,3,1,4,2,1,0,0,0,2,x,x,2,x,x,0,0,0,9,x,x,1,x,x,6,x,x,3,x,x,5,x,x,0,0,0,0,0,0,3,1,0,2,x,x,0,0,0,3,1,0,2,x,x,3,x,x,1,x,x,6,x,x,19,370,150,2,x,x,1,x,x,0,0,5,"7,550"
48,20,5,31,Starland County,402,3,x,x,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,4,66,27,3,x,x,1,x,x,1,x,x,3,x,x,2,x,x,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0
48,20,5,41,Kneehill County,830,4,x,x,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,7,27,11,0,0,0,0,0,0,0,0,4,"4,564"
48,30,6,0,Division No.  6,"4,941",56,331,134,55,281,114,5,7,3,4,6,2,0,0,0,0,0,0,1,x,x,1,x,x,3,x,x,3,x,x,3,x,x,3,x,x,1,x,x,1,x,x,1,x,x,1,x,x,15,42,17,15,33,13,17,22,9,17,14,6,0,0,0,0,0,0,0,0,0,0,0,0,36,249,101,36,217,88,1,x,x,1,x,x,7,5,2,7,5,2,29,75,30,5,x,x,8,7,3,6,4,1,12,6,2,9,2,1,6,4,1,0,0,0,8,x,x,7,x,x,2,x,x,12,x,x,2,x,x,11,3,1,1,x,x,6,2,1,6,1,0,1,x,x,7,2,1,7,x,x,1,x,x,6,x,x,8,3,1,2,x,x,1,x,x,12,x,x,152,"1,957",792,1,x,x,18,167,68,0,0,43,"507,683"
48,30,6,1,Foothills No. 31,"1,334",17,162,66,17,136,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,14,157,63,14,131,53,0,0,0,0,0,0,4,x,x,4,x,x,12,25,10,1,x,x,3,5,2,4,x,x,3,2,1,2,x,x,1,x,x,0,0,0,2,x,x,1,x,x,0,0,0,3,1,0,0,0,0,3,x,x,0,0,0,1,x,x,1,x,x,0,0,0,3,1,1,2,x,x,1,x,x,1,x,x,4,2,1,0,0,0,0,0,0,6,4,2,52,660,267,1,x,x,7,44,18,0,0,9,x
48,30,6,14,Rocky View No. 44,"1,625",19,69,28,19,61,25,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,7,31,12,7,28,11,8,11,4,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,12,x,x,12,x,x,0,0,0,0,0,0,2,x,x,2,x,x,11,38,15,2,x,x,4,x,x,1,x,x,4,3,1,3,1,1,2,x,x,0,0,0,3,1,0,3,1,0,2,x,x,5,x,x,1,x,x,4,2,1,1,x,x,2,x,x,2,x,x,0,0,0,2,x,x,2,x,x,0,0,0,3,x,x,4,1,0,0,0,0,1,x,x,3,6,2,58,"1,026",415,0,0,0,4,70,28,0,0,14,"133,961"
48,30,6,16,Calgary,133,4,11,4,4,10,4,2,x,x,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,12,0,0,0,0,0,0,0,0,1,x
48,30,6,28,Mountain View County,"1,849",16,89,36,15,74,30,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,x,x,6,x,x,6,10,4,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,9,68,27,9,63,26,0,0,0,0,0,0,1,x,x,1,x,x,6,13,5,2,x,x,1,x,x,1,x,x,5,1,0,4,x,x,3,x,x,0,0,0,3,x,x,3,x,x,0,0,0,4,x,x,1,x,x,4,x,x,0,0,0,3,x,x,3,x,x,1,x,x,2,x,x,3,x,x,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,3,x,x,39,241,98,0,0,0,7,53,21,0,0,19,"321,750"
48,40,7,0,Division No.  7,"3,316",21,128,52,21,101,41,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,8,5,2,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,116,47,15,89,36,0,0,0,0,0,0,2,x,x,2,x,x,19,91,37,8,16,6,10,4,2,10,6,2,4,x,x,6,x,x,5,x,x,1,x,x,3,4,1,3,3,1,1,x,x,8,x,x,3,2,1,4,4,1,5,x,x,4,x,x,1,x,x,1,x,x,4,2,1,1,x,x,2,x,x,3,x,x,3,1,1,2,x,x,1,x,x,8,x,x,13,39,16,0,0,0,1,x,x,0,0,11,"108,426"
48,40,7,1,Provost No. 52,494,3,7,3,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,0,0,0,0,0,0,0,0,4,x
48,40,7,11,Paintearth County No. 18,494,3,x,x,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,4,x,x,3,x,x,3,1,1,3,1,0,1,x,x,2,x,x,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,4,x,x,1,x,x,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,1,x
48,40,7,19,Stettler County No. 6,880,5,22,9,5,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,3,x,x,0,0,0,0,0,0,1,x,x,1,x,x,5,31,12,3,3,1,3,1,0,3,3,1,2,x,x,3,1,1,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,2,x,x,1,x,x,2,x,x,2,x,x,1,x,x,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,2,x,x,6,24,10,0,0,0,0,0,0,0,0,2,x
48,40,7,31,Flagstaff County,849,8,70,28,8,43,17,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,4,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,7,63,25,7,36,15,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,3,x
48,40,7,49,Wainwright No. 61,599,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,4,26,11,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,3,x,x,2,x,x,0,0,0,0,0,0,0,0,1,x
48,50,8,0,Division No.  8,"4,542",44,232,94,42,162,66,6,6,3,3,x,x,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,31,12,14,23,9,15,14,6,15,12,5,1,x,x,1,x,x,0,0,0,0,0,0,26,119,48,25,75,31,0,0,0,0,0,0,10,48,20,10,46,19,36,x,x,7,3,1,7,x,x,11,7,3,9,x,x,8,x,x,9,x,x,1,x,x,8,x,x,7,x,x,1,x,x,14,x,x,3,1,0,11,5,2,6,x,x,8,x,x,2,x,x,0,0,0,8,x,x,5,2,1,2,x,x,7,2,1,5,8,3,3,x,x,4,x,x,10,28,11,71,671,272,4,"1,437",582,5,x,x,0,0,42,"314,251"
48,50,8,1,Red Deer County,"1,863",23,114,46,22,101,41,3,x,x,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,8,7,16,6,7,8,3,7,7,3,1,x,x,1,x,x,0,0,0,0,0,0,14,42,17,13,35,14,0,0,0,0,0,0,8,x,x,8,x,x,20,146,59,3,2,1,3,1,0,6,5,2,6,x,x,4,3,1,5,x,x,1,x,x,4,2,1,3,2,1,1,x,x,8,x,x,2,x,x,6,3,1,3,1,0,5,1,0,1,x,x,0,0,0,5,1,0,3,x,x,1,x,x,4,1,1,1,x,x,2,x,x,3,1,0,5,23,9,30,453,183,4,"1,437",582,3,3,1,0,0,17,"172,110"
48,50,8,22,Lacombe County,"1,328",15,55,22,14,37,15,3,x,x,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,4,x,x,6,x,x,6,x,x,0,0,0,0,0,0,0,0,0,0,0,0,8,19,8,8,19,8,0,0,0,0,0,0,2,x,x,2,x,x,13,x,x,3,x,x,3,2,1,4,x,x,2,x,x,3,1,0,3,x,x,0,0,0,3,2,1,3,2,1,0,0,0,5,2,1,1,x,x,4,x,x,2,x,x,2,x,x,1,x,x,0,0,0,2,x,x,1,x,x,1,x,x,2,x,x,4,x,x,1,x,x,0,0,0,3,x,x,27,127,51,0,0,0,2,x,x,0,0,5,"24,024"
48,50,8,38,Ponoka County,"1,351",6,62,25,6,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,3,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,4,58,23,4,21,8,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,2,x,x,14,91,37,0,0,0,0,0,0,0,0,20,"118,117"
